Transaction_ID,Amount,Time,Location,Transaction_Type,Fraud
TXN103028,658.65,784,Nagpur,Online,0
TXN103029,1135.06,1396,Delhi,Mobile Payment,0
TXN103030,91.07,1429,Pune,ATM,0
TXN103031,567.79,407,Aurangabad,Online,0
TXN103032,1725.91,1148,Bengaluru,Bank Transfer,0
TXN103033,410.64,1360,Hyderabad,POS,0
TXN103034,1163.26,340,Mumbai,Online,0
TXN103035,1714.49,562,Aurangabad,POS,0
TXN103036,778.56,1201,Nagpur,Mobile Payment,0
TXN103037,1300.45,650,Nashik,Bank Transfer,0
TXN103038,418.75,951,Nagpur,Bank Transfer,0
TXN103039,891.93,1193,Aurangabad,ATM,0
TXN103040,2018.71,1062,Aurangabad,Bank Transfer,0
TXN103041,1283.02,68,Delhi,Online,0
TXN103042,610.01,1259,Nagpur,Online,0
TXN103043,1372.26,380,Nagpur,Online,0
TXN103044,2240.85,56,Nagpur,Mobile Payment,0
TXN103045,141.18,1300,Mumbai,Bank Transfer,0
TXN103046,3494.95,849,Bengaluru,Bank Transfer,0
TXN103047,783.48,1122,Aurangabad,Online,0
TXN103048,5762.86,915,Pune,ATM,1
TXN103049,3630.94,324,Mumbai,ATM,0
TXN103050,278.2,460,Mumbai,Bank Transfer,0
TXN103051,539.45,178,Mumbai,Bank Transfer,0
TXN103052,821.76,843,Delhi,POS,0
TXN103053,500.82,573,Hyderabad,Bank Transfer,0
TXN103054,6216.34,118,Bengaluru,Online,0
TXN103055,465.55,548,Bengaluru,Mobile Payment,0
TXN103056,629.2,645,Pune,Bank Transfer,0
TXN103057,1345.32,25,Hyderabad,Bank Transfer,0
TXN103058,329.59,1031,Nagpur,Online,0
TXN103059,738.28,968,Delhi,POS,0
TXN103060,1506.36,532,Aurangabad,Bank Transfer,0
TXN103061,786.14,148,Hyderabad,ATM,0
TXN103062,998.86,1048,Nashik,ATM,0
TXN103063,645.91,654,Delhi,ATM,0
TXN103064,241.18,944,Nashik,Mobile Payment,0
TXN103065,1512.61,554,Aurangabad,Mobile Payment,0
TXN103066,6341.9,424,Pune,Bank Transfer,0
TXN103067,1117.0,292,Bengaluru,Bank Transfer,0
TXN103068,1373.7,1208,Nashik,Bank Transfer,0
TXN103069,8348.27,553,Mumbai,Mobile Payment,1
TXN103070,308.18,430,Delhi,Bank Transfer,0
TXN103071,6018.03,603,Hyderabad,Online,0
TXN103072,1342.55,316,Hyderabad,POS,0
TXN103073,5607.48,397,Nashik,ATM,0
TXN103074,526.88,1347,Aurangabad,ATM,0
TXN103075,6755.16,595,Bengaluru,Online,0
TXN103076,2380.71,545,Mumbai,Bank Transfer,0
TXN103077,1906.53,75,Hyderabad,Mobile Payment,0
TXN103078,1385.79,864,Nashik,Bank Transfer,0
TXN103079,855.32,915,Bengaluru,Bank Transfer,0
TXN103080,3642.89,708,Aurangabad,ATM,0
TXN103081,1261.88,485,Pune,ATM,0
TXN103082,153.38,1111,Aurangabad,Mobile Payment,0
TXN103083,358.82,746,Pune,ATM,0
TXN103084,910.65,1255,Hyderabad,Bank Transfer,0
TXN103085,1495.18,1030,Bengaluru,Online,0
TXN103086,1036.3,549,Bengaluru,Mobile Payment,0
TXN103087,3710.68,975,Mumbai,Online,0
TXN103088,155.85,1075,Aurangabad,Bank Transfer,0
TXN103089,1265.96,941,Nagpur,Mobile Payment,0
TXN103090,178.04,918,Hyderabad,Online,0
TXN103091,2344.23,1419,Delhi,Mobile Payment,0
TXN103092,997.79,1244,Nagpur,Bank Transfer,0
TXN103093,1668.38,1166,Hyderabad,Mobile Payment,0
TXN103094,462.26,362,Nagpur,Bank Transfer,0
TXN103095,3942.08,381,Nagpur,Mobile Payment,0
TXN103096,3107.97,1300,Delhi,Mobile Payment,0
TXN103097,1965.58,270,Nagpur,ATM,0
TXN103098,2496.16,1037,Pune,Bank Transfer,1
TXN103099,1958.35,297,Aurangabad,POS,0
TXN103100,540.83,1003,Bengaluru,Mobile Payment,0
TXN103101,2580.03,233,Mumbai,Online,0
TXN103102,5707.18,574,Nagpur,ATM,0
TXN103103,3199.05,26,Bengaluru,ATM,0
TXN103104,528.69,92,Nagpur,Mobile Payment,0
TXN103105,1574.07,616,Hyderabad,POS,0
TXN103106,300.92,308,Mumbai,ATM,0
TXN103107,1943.78,51,Hyderabad,Bank Transfer,0
TXN103108,1720.9,318,Mumbai,Mobile Payment,0
TXN103109,169.05,180,Nagpur,Mobile Payment,0
TXN103110,343.17,1143,Pune,POS,0
TXN103111,826.22,874,Bengaluru,Bank Transfer,0
TXN103112,811.71,1066,Mumbai,Bank Transfer,0
TXN103113,327.18,646,Aurangabad,POS,0
TXN103114,1618.05,1283,Bengaluru,Online,0
TXN103115,5094.75,196,Aurangabad,Bank Transfer,1
TXN103116,903.01,644,Bengaluru,Online,0
TXN103117,515.02,970,Pune,Online,0
TXN103118,3129.75,254,Hyderabad,Mobile Payment,0
TXN103119,5741.11,731,Delhi,Mobile Payment,0
TXN103120,676.17,335,Hyderabad,ATM,0
TXN103121,594.57,989,Nashik,Mobile Payment,0
TXN103122,1792.22,899,Pune,Bank Transfer,0
TXN103123,766.6,1278,Nagpur,Bank Transfer,0
TXN103124,953.94,513,Nashik,Online,0
TXN103125,2297.68,241,Nagpur,Bank Transfer,0
TXN103126,162.49,148,Aurangabad,Mobile Payment,0
TXN103127,4098.2,1322,Mumbai,Mobile Payment,0
TXN103128,2162.21,756,Bengaluru,Mobile Payment,1
TXN103129,726.69,619,Nagpur,POS,0
TXN103130,1003.02,452,Aurangabad,Bank Transfer,0
TXN103131,1056.2,1416,Pune,ATM,0
TXN103132,194.18,211,Nagpur,Bank Transfer,0
TXN103133,11092.59,667,Hyderabad,Bank Transfer,1
TXN103134,1142.9,593,Aurangabad,POS,0
TXN103135,1707.87,130,Mumbai,Bank Transfer,0
TXN103136,2839.97,1352,Bengaluru,Online,0
TXN103137,394.98,611,Nagpur,Mobile Payment,0
TXN103138,1760.71,255,Delhi,Mobile Payment,0
TXN103139,839.12,560,Aurangabad,POS,0
TXN103140,2557.46,62,Nagpur,Mobile Payment,0
TXN103141,130.68,1334,Mumbai,Online,0
TXN103142,993.17,406,Bengaluru,POS,0
TXN103143,600.15,801,Nagpur,ATM,0
TXN103144,1689.63,1128,Nagpur,Mobile Payment,0
TXN103145,1754.68,14,Bengaluru,Bank Transfer,0
TXN103146,540.43,258,Delhi,Online,0
TXN103147,537.98,722,Aurangabad,Online,0
TXN103148,981.75,1435,Nashik,Mobile Payment,0
TXN103149,447.36,1282,Hyderabad,ATM,0
TXN103150,2545.25,613,Bengaluru,Bank Transfer,0
TXN103151,758.08,1283,Nagpur,ATM,0
TXN103152,59.92,1068,Nashik,ATM,0
TXN103153,753.84,812,Pune,Mobile Payment,0
TXN103154,388.17,330,Nagpur,Bank Transfer,0
TXN103155,214.59,164,Nashik,Mobile Payment,0
TXN103156,318.17,1216,Pune,Mobile Payment,0
TXN103157,1223.42,1424,Delhi,Online,0
TXN103158,4140.79,1397,Aurangabad,Mobile Payment,0
TXN103159,1499.95,1088,Nagpur,POS,0
TXN103160,597.94,386,Aurangabad,Bank Transfer,0
TXN103161,1730.05,1438,Pune,Online,0
TXN103162,692.92,1053,Aurangabad,Bank Transfer,0
TXN103163,547.52,1289,Aurangabad,Online,0
TXN103164,345.72,327,Bengaluru,POS,0
TXN103165,190.22,1240,Mumbai,Mobile Payment,0
TXN103166,742.54,319,Pune,Online,0
TXN103167,1284.41,398,Aurangabad,Online,0
TXN103168,995.63,104,Hyderabad,Online,0
TXN103169,723.45,695,Nashik,POS,0
TXN103170,425.92,1016,Pune,Bank Transfer,0
TXN103171,2014.74,329,Mumbai,POS,0
TXN103172,293.79,659,Nagpur,Online,0
TXN103173,2382.79,1070,Delhi,Online,0
TXN103174,402.54,598,Aurangabad,Mobile Payment,0
TXN103175,516.75,820,Nashik,POS,0
TXN103176,252.96,640,Mumbai,POS,0
TXN103177,664.21,313,Pune,ATM,0
TXN103178,2908.27,1170,Delhi,Bank Transfer,0
TXN103179,1836.52,461,Delhi,ATM,0
TXN103180,2917.32,485,Hyderabad,ATM,0
TXN103181,1848.52,409,Aurangabad,Bank Transfer,0
TXN103182,363.7,26,Mumbai,Mobile Payment,0
TXN103183,787.77,1052,Mumbai,Mobile Payment,0
TXN103184,502.6,270,Nashik,Bank Transfer,0
TXN103185,4148.8,685,Nagpur,Bank Transfer,0
TXN103186,331.36,500,Nagpur,POS,0
TXN103187,2680.34,1276,Bengaluru,POS,0
TXN103188,5034.52,384,Nagpur,POS,1
TXN103189,16546.58,59,Bengaluru,POS,1
TXN103190,728.01,1130,Delhi,Online,0
TXN103191,2235.73,219,Delhi,Online,0
TXN103192,10739.16,770,Hyderabad,Mobile Payment,0
TXN103193,591.32,563,Pune,Online,0
TXN103194,638.78,545,Delhi,Online,1
TXN103195,167.33,95,Delhi,POS,0
TXN103196,2236.6,988,Mumbai,POS,0
TXN103197,166.81,1112,Pune,Bank Transfer,0
TXN103198,755.73,827,Mumbai,POS,0
TXN103199,1698.18,230,Nashik,Bank Transfer,0
TXN103200,1319.72,967,Bengaluru,Bank Transfer,0
TXN103201,1678.15,274,Bengaluru,Online,0
TXN103202,1369.62,245,Nashik,POS,0
TXN103203,3939.72,110,Bengaluru,Online,0
TXN103204,423.13,233,Pune,POS,0
TXN103205,557.24,1301,Pune,Online,0
TXN103206,506.41,416,Delhi,Online,0
TXN103207,2515.41,677,Bengaluru,Online,0
TXN103208,2698.36,1151,Nashik,Mobile Payment,0
TXN103209,1721.97,1260,Aurangabad,Online,0
TXN103210,3581.34,802,Nagpur,ATM,0
TXN103211,337.63,618,Delhi,ATM,0
TXN103212,5809.35,1151,Nagpur,ATM,0
TXN103213,5030.32,706,Nashik,Bank Transfer,0
TXN103214,2288.43,850,Bengaluru,Online,0
TXN103215,6514.59,1417,Bengaluru,ATM,0
TXN103216,209.22,474,Nagpur,Bank Transfer,0
TXN103217,649.08,654,Aurangabad,ATM,0
TXN103218,525.68,394,Bengaluru,POS,0
TXN103219,2256.29,110,Aurangabad,Mobile Payment,0
TXN103220,383.7,89,Mumbai,Online,0
TXN103221,2339.04,762,Pune,Mobile Payment,0
TXN103222,4317.95,1303,Nagpur,Mobile Payment,0
TXN103223,2197.78,1356,Bengaluru,POS,0
TXN103224,1456.44,1247,Aurangabad,POS,0
TXN103225,408.35,1124,Hyderabad,POS,0
TXN103226,470.2,131,Hyderabad,Bank Transfer,0
TXN103227,3826.17,1036,Bengaluru,ATM,0
TXN103228,2390.72,456,Pune,Online,0
TXN103229,1054.67,97,Pune,POS,0
TXN103230,722.05,1143,Mumbai,Online,0
TXN103231,144.63,292,Pune,Online,0
TXN103232,375.83,1024,Pune,Online,0
TXN103233,7416.18,571,Delhi,POS,0
TXN103234,304.77,249,Hyderabad,POS,0
TXN103235,1325.41,651,Nashik,ATM,0
TXN103236,3003.23,148,Hyderabad,POS,0
TXN103237,312.65,1418,Hyderabad,POS,0
TXN103238,1319.11,43,Bengaluru,Online,0
TXN103239,2801.51,1067,Hyderabad,ATM,0
TXN103240,1110.43,1101,Mumbai,Mobile Payment,0
TXN103241,19310.48,1249,Mumbai,POS,0
TXN103242,206.73,161,Nagpur,POS,0
TXN103243,3161.27,252,Pune,Mobile Payment,0
TXN103244,922.6,131,Nagpur,Online,0
TXN103245,2373.02,473,Delhi,ATM,0
TXN103246,1704.98,1132,Hyderabad,Online,0
TXN103247,526.81,705,Aurangabad,Bank Transfer,0
TXN103248,1378.84,1058,Pune,POS,0
TXN103249,171.07,274,Aurangabad,Bank Transfer,0
TXN103250,2004.7,186,Hyderabad,POS,0
TXN103251,1477.58,948,Nashik,Bank Transfer,0
TXN103252,2076.96,242,Delhi,Mobile Payment,0
TXN103253,3159.34,263,Pune,POS,0
TXN103254,1583.86,521,Nagpur,POS,0
TXN103255,1271.67,962,Nagpur,Bank Transfer,0
TXN103256,1452.03,782,Pune,ATM,1
TXN103257,537.96,1110,Bengaluru,Bank Transfer,0
TXN103258,3592.97,534,Nagpur,POS,0
TXN103259,4611.62,209,Hyderabad,POS,0
TXN103260,864.27,45,Hyderabad,ATM,0
TXN103261,1148.26,25,Bengaluru,Online,0
TXN103262,443.81,1289,Pune,ATM,0
TXN103263,3543.1,174,Mumbai,Online,0
TXN103264,2133.28,1334,Nagpur,POS,0
TXN103265,7640.49,321,Bengaluru,Mobile Payment,0
TXN103266,455.63,1158,Pune,Mobile Payment,0
TXN103267,751.44,54,Pune,Bank Transfer,0
TXN103268,1382.22,1179,Bengaluru,ATM,0
TXN103269,2093.28,667,Nagpur,ATM,0
TXN103270,883.89,146,Mumbai,Mobile Payment,0
TXN103271,458.08,598,Nagpur,Online,0
TXN103272,2647.6,19,Pune,ATM,0
TXN103273,2255.52,1292,Mumbai,Online,0
TXN103274,438.66,332,Hyderabad,Online,0
TXN103275,6399.36,906,Aurangabad,Online,1
TXN103276,3534.05,943,Nashik,Online,0
TXN103277,1254.25,910,Nagpur,Bank Transfer,0
TXN103278,1187.49,400,Delhi,Bank Transfer,0
TXN103279,1908.47,949,Pune,Mobile Payment,0
TXN103280,463.26,1329,Mumbai,Bank Transfer,0
TXN103281,1130.07,27,Bengaluru,ATM,0
TXN103282,127.44,466,Hyderabad,Bank Transfer,0
TXN103283,2634.52,1283,Bengaluru,ATM,0
TXN103284,230.1,981,Bengaluru,ATM,0
TXN103285,4931.61,100,Mumbai,Online,0
TXN103286,788.3,550,Aurangabad,Mobile Payment,0
TXN103287,887.43,801,Nagpur,Online,0
TXN103288,585.38,352,Delhi,Online,0
TXN103289,822.18,1323,Hyderabad,Bank Transfer,0
TXN103290,4530.25,295,Bengaluru,Bank Transfer,0
TXN103291,91.12,352,Mumbai,ATM,0
TXN103292,3932.24,907,Bengaluru,Bank Transfer,0
TXN103293,1537.67,1153,Aurangabad,Bank Transfer,0
TXN103294,327.99,1018,Pune,POS,0
TXN103295,374.16,1179,Bengaluru,ATM,0
TXN103296,5862.86,1097,Aurangabad,ATM,0
TXN103297,426.02,1365,Nagpur,POS,0
TXN103298,346.07,1113,Hyderabad,ATM,0
TXN103299,3419.72,454,Hyderabad,Mobile Payment,0
TXN103300,1538.48,711,Bengaluru,Mobile Payment,0
TXN103301,429.26,979,Aurangabad,POS,0
TXN103302,1361.88,1355,Mumbai,Bank Transfer,0
TXN103303,393.17,738,Mumbai,Mobile Payment,0
TXN103304,3297.18,976,Nashik,POS,0
TXN103305,3169.63,1371,Aurangabad,Mobile Payment,0
TXN103306,1866.85,232,Pune,Online,0
TXN103307,1574.45,1023,Bengaluru,POS,0
TXN103308,6381.69,101,Delhi,ATM,0
TXN103309,1096.29,952,Delhi,Mobile Payment,0
TXN103310,336.34,480,Nagpur,ATM,0
TXN103311,1718.96,1237,Nashik,POS,0
TXN103312,8831.21,107,Aurangabad,Mobile Payment,0
TXN103313,397.52,1188,Pune,ATM,0
TXN103314,763.98,972,Nashik,Bank Transfer,0
TXN103315,1663.11,703,Mumbai,Bank Transfer,0
TXN103316,1039.08,334,Nagpur,Online,0
TXN103317,410.63,85,Bengaluru,POS,0
TXN103318,3367.27,733,Bengaluru,ATM,0
TXN103319,11159.44,874,Bengaluru,Online,0
TXN103320,1334.26,363,Aurangabad,POS,0
TXN103321,444.05,59,Delhi,Bank Transfer,0
TXN103322,233.0,1273,Pune,ATM,0
TXN103323,1419.38,559,Bengaluru,Mobile Payment,0
TXN103324,3307.27,116,Bengaluru,Bank Transfer,0
TXN103325,1763.7,873,Mumbai,Mobile Payment,0
TXN103326,1094.0,914,Hyderabad,Mobile Payment,0
TXN103327,608.34,967,Nashik,ATM,0
TXN103328,367.91,998,Bengaluru,ATM,0
TXN103329,2526.91,43,Nagpur,Mobile Payment,0
TXN103330,2734.69,508,Nashik,Online,0
TXN103331,233.75,1188,Delhi,Mobile Payment,0
TXN103332,5376.75,1391,Nashik,Mobile Payment,0
TXN103333,1947.05,1315,Pune,ATM,0
TXN103334,4445.26,848,Mumbai,POS,0
TXN103335,1069.42,916,Aurangabad,Bank Transfer,1
TXN103336,279.83,897,Pune,ATM,0
TXN103337,944.85,798,Delhi,Online,0
TXN103338,1813.08,875,Nagpur,Bank Transfer,0
TXN103339,6610.14,285,Delhi,ATM,0
TXN103340,2221.81,1227,Delhi,ATM,0
TXN103341,860.33,683,Nashik,POS,0
TXN103342,392.93,818,Nagpur,Online,0
TXN103343,3751.84,120,Pune,Online,0
TXN103344,1564.97,944,Delhi,ATM,1
TXN103345,5588.51,1017,Pune,POS,0
TXN103346,825.19,1211,Bengaluru,ATM,0
TXN103347,8371.47,906,Bengaluru,Mobile Payment,1
TXN103348,2162.31,12,Bengaluru,Mobile Payment,0
TXN103349,956.24,602,Aurangabad,POS,0
TXN103350,652.36,199,Nashik,ATM,0
TXN103351,779.84,585,Pune,POS,0
TXN103352,1682.97,447,Bengaluru,ATM,0
TXN103353,1184.6,840,Bengaluru,ATM,0
TXN103354,605.58,1094,Nagpur,Mobile Payment,0
TXN103355,929.24,589,Delhi,Bank Transfer,0
TXN103356,1186.28,1153,Bengaluru,Online,0
TXN103357,130.49,888,Aurangabad,Online,0
TXN103358,1733.97,42,Nagpur,POS,0
TXN103359,411.69,519,Nashik,Online,0
TXN103360,346.08,1036,Hyderabad,Mobile Payment,0
TXN103361,202.89,724,Hyderabad,Bank Transfer,0
TXN103362,182.38,622,Aurangabad,ATM,0
TXN103363,282.75,987,Aurangabad,ATM,0
TXN103364,539.68,802,Aurangabad,Mobile Payment,0
TXN103365,7733.05,534,Delhi,Online,0
TXN103366,648.15,301,Hyderabad,ATM,0
TXN103367,1309.96,526,Bengaluru,Online,0
TXN103368,1636.77,1138,Mumbai,Mobile Payment,0
TXN103369,1250.21,459,Aurangabad,ATM,0
TXN103370,1014.91,831,Nagpur,POS,0
TXN103371,331.86,504,Hyderabad,Bank Transfer,0
TXN103372,4679.41,1331,Nagpur,Online,0
TXN103373,6682.16,931,Nashik,Online,0
TXN103374,203.84,324,Pune,Online,0
TXN103375,393.85,578,Pune,Online,0
TXN103376,828.97,760,Mumbai,Mobile Payment,0
TXN103377,1144.63,1198,Delhi,Mobile Payment,1
TXN103378,1818.86,850,Bengaluru,Mobile Payment,0
TXN103379,529.39,1195,Delhi,Mobile Payment,0
TXN103380,9557.26,959,Bengaluru,ATM,0
TXN103381,3606.7,501,Aurangabad,Mobile Payment,0
TXN103382,1356.38,333,Hyderabad,ATM,0
TXN103383,3062.5,283,Bengaluru,POS,0
TXN103384,3313.96,474,Hyderabad,Mobile Payment,0
TXN103385,623.94,1077,Mumbai,POS,0
TXN103386,484.82,631,Nashik,Mobile Payment,0
TXN103387,1185.76,702,Nashik,POS,0
TXN103388,2595.76,408,Pune,Bank Transfer,0
TXN103389,1260.24,981,Nashik,POS,0
TXN103390,226.56,1327,Aurangabad,ATM,0
TXN103391,491.36,558,Nagpur,Online,0
TXN103392,1018.44,221,Nashik,POS,0
TXN103393,1016.72,157,Mumbai,Online,0
TXN103394,7883.62,347,Aurangabad,Bank Transfer,0
TXN103395,274.24,1182,Nashik,Bank Transfer,0
TXN103396,1818.18,888,Delhi,ATM,0
TXN103397,4861.55,921,Bengaluru,ATM,0
TXN103398,10630.15,1258,Nashik,POS,0
TXN103399,731.87,661,Delhi,Mobile Payment,0
TXN103400,3325.26,404,Aurangabad,Bank Transfer,1
TXN103401,1938.68,1280,Nashik,Online,0
TXN103402,1333.39,676,Delhi,Mobile Payment,0
TXN103403,993.42,588,Nagpur,Bank Transfer,0
TXN103404,1695.91,557,Hyderabad,POS,0
TXN103405,87.16,904,Pune,Bank Transfer,0
TXN103406,2169.1,1070,Aurangabad,ATM,0
TXN103407,1244.11,1236,Delhi,Online,0
TXN103408,877.89,478,Mumbai,Online,0
TXN103409,8491.85,486,Hyderabad,ATM,0
TXN103410,558.39,565,Nashik,Mobile Payment,0
TXN103411,732.84,1365,Delhi,ATM,0
TXN103412,8034.93,523,Hyderabad,Online,0
TXN103413,477.2,703,Bengaluru,POS,0
TXN103414,632.63,1029,Hyderabad,Mobile Payment,0
TXN103415,946.69,820,Delhi,Bank Transfer,0
TXN103416,2542.07,1167,Delhi,POS,0
TXN103417,1349.92,857,Bengaluru,Mobile Payment,0
TXN103418,301.08,1284,Pune,Online,0
TXN103419,644.09,584,Hyderabad,Online,0
TXN103420,597.44,685,Bengaluru,POS,0
TXN103421,1015.14,231,Bengaluru,Mobile Payment,0
TXN103422,1678.82,269,Hyderabad,Bank Transfer,0
TXN103423,1666.04,939,Mumbai,Bank Transfer,0
TXN103424,185.67,873,Bengaluru,ATM,0
TXN103425,3177.79,1245,Mumbai,POS,0
TXN103426,1411.73,51,Nagpur,Mobile Payment,0
TXN103427,4378.81,115,Hyderabad,POS,0
TXN103428,1709.91,537,Bengaluru,Bank Transfer,0
TXN103429,3298.83,540,Pune,Mobile Payment,0
TXN103430,1748.56,1042,Bengaluru,Online,0
TXN103431,4214.25,814,Delhi,Online,0
TXN103432,1848.72,1415,Aurangabad,Mobile Payment,0
TXN103433,994.35,790,Pune,POS,0
TXN103434,10640.63,617,Bengaluru,POS,0
TXN103435,2667.87,418,Pune,Online,0
TXN103436,1946.41,308,Hyderabad,Online,0
TXN103437,306.03,863,Mumbai,Bank Transfer,0
TXN103438,302.38,185,Nagpur,Mobile Payment,0
TXN103439,1469.56,260,Nagpur,POS,0
TXN103440,1268.41,1296,Hyderabad,Bank Transfer,0
TXN103441,593.41,159,Hyderabad,POS,0
TXN103442,1262.67,869,Pune,Online,0
TXN103443,5370.23,761,Hyderabad,Mobile Payment,0
TXN103444,2198.22,223,Pune,ATM,0
TXN103445,1075.65,1279,Hyderabad,Mobile Payment,1
TXN103446,980.92,179,Bengaluru,ATM,0
TXN103447,490.31,19,Hyderabad,Bank Transfer,0
TXN103448,2099.87,631,Nashik,ATM,1
TXN103449,725.15,1233,Delhi,ATM,0
TXN103450,680.18,57,Mumbai,Bank Transfer,0
TXN103451,312.58,1116,Delhi,Mobile Payment,0
TXN103452,965.21,1244,Aurangabad,Bank Transfer,0
TXN103453,626.03,722,Aurangabad,Online,0
TXN103454,58.59,1255,Nagpur,Online,0
TXN103455,8543.89,1387,Mumbai,ATM,0
TXN103456,3257.68,614,Delhi,Bank Transfer,0
TXN103457,752.72,561,Nagpur,Bank Transfer,0
TXN103458,1117.47,373,Aurangabad,Bank Transfer,0
TXN103459,339.8,621,Pune,Mobile Payment,0
TXN103460,5977.29,87,Mumbai,POS,0
TXN103461,7312.12,1043,Mumbai,POS,0
TXN103462,1282.66,1013,Hyderabad,POS,0
TXN103463,6936.98,13,Hyderabad,Mobile Payment,1
TXN103464,1306.73,132,Delhi,Bank Transfer,0
TXN103465,288.09,1057,Hyderabad,POS,0
TXN103466,726.46,891,Hyderabad,Bank Transfer,0
TXN103467,4941.97,1231,Bengaluru,ATM,1
TXN103468,696.07,1222,Nashik,POS,0
TXN103469,881.25,591,Delhi,ATM,0
TXN103470,3785.8,582,Hyderabad,Mobile Payment,1
TXN103471,1011.43,1178,Pune,Online,0
TXN103472,1155.47,1101,Bengaluru,Mobile Payment,0
TXN103473,379.71,1195,Bengaluru,Mobile Payment,0
TXN103474,535.38,288,Bengaluru,Mobile Payment,0
TXN103475,303.51,1012,Pune,POS,0
TXN103476,2915.56,878,Nagpur,ATM,0
TXN103477,133.53,6,Mumbai,POS,0
TXN103478,3475.84,1183,Nagpur,Online,0
TXN103479,4386.77,239,Pune,Mobile Payment,0
TXN103480,810.64,535,Nashik,Bank Transfer,0
TXN103481,81.2,69,Mumbai,Online,0
TXN103482,764.09,215,Pune,ATM,0
TXN103483,1028.46,1127,Nashik,Online,0
TXN103484,399.18,1077,Delhi,POS,0
TXN103485,655.1,805,Aurangabad,Bank Transfer,0
TXN103486,5065.43,329,Bengaluru,POS,0
TXN103487,4352.55,847,Hyderabad,Mobile Payment,1
TXN103488,435.04,1226,Pune,Mobile Payment,0
TXN103489,221.94,1311,Aurangabad,Online,0
TXN103490,790.75,44,Nagpur,Mobile Payment,0
TXN103491,885.85,828,Aurangabad,Mobile Payment,0
TXN103492,1801.18,197,Pune,ATM,0
TXN103493,642.06,1239,Aurangabad,ATM,0
TXN103494,1828.95,1332,Bengaluru,POS,0
TXN103495,7594.31,895,Mumbai,POS,0
TXN103496,2478.73,331,Pune,ATM,0
TXN103497,1045.15,695,Nashik,Online,0
TXN103498,913.1,26,Aurangabad,ATM,0
TXN103499,767.64,1189,Mumbai,POS,0
TXN103500,3571.14,317,Bengaluru,Bank Transfer,0
TXN103501,585.63,1297,Nagpur,Mobile Payment,0
TXN103502,1147.36,1406,Nagpur,Bank Transfer,0
TXN103503,1154.24,364,Bengaluru,Bank Transfer,0
TXN103504,663.96,1126,Aurangabad,Mobile Payment,0
TXN103505,277.98,959,Nagpur,ATM,0
TXN103506,1514.7,372,Nashik,Online,0
TXN103507,1031.73,244,Pune,Bank Transfer,0
TXN103508,1808.48,1192,Mumbai,Online,0
TXN103509,643.16,1379,Delhi,POS,0
TXN103510,3717.55,477,Aurangabad,Bank Transfer,0
TXN103511,456.33,124,Nagpur,POS,0
TXN103512,6075.63,536,Pune,ATM,0
TXN103513,191.02,705,Delhi,Bank Transfer,0
TXN103514,1693.87,1425,Nashik,POS,0
TXN103515,1764.16,530,Nagpur,POS,0
TXN103516,494.94,785,Nagpur,ATM,0
TXN103517,1676.38,253,Mumbai,Online,0
TXN103518,3942.3,120,Nashik,Online,0
TXN103519,119.48,1055,Nashik,Bank Transfer,0
TXN103520,1813.01,660,Aurangabad,ATM,0
TXN103521,90.62,1060,Delhi,Bank Transfer,0
TXN103522,417.52,1365,Mumbai,Online,0
TXN103523,5592.41,1036,Aurangabad,ATM,0
TXN103524,612.91,1206,Mumbai,Mobile Payment,0
TXN103525,339.04,1288,Nashik,ATM,0
TXN103526,899.7,87,Mumbai,ATM,0
TXN103527,8672.45,45,Mumbai,Mobile Payment,0
TXN103528,175.62,1415,Mumbai,POS,0
TXN103529,383.25,1142,Hyderabad,POS,0
TXN103530,4902.16,932,Pune,POS,0
TXN103531,7028.32,744,Pune,Online,0
TXN103532,988.88,966,Delhi,ATM,0
TXN103533,317.65,762,Delhi,Mobile Payment,0
TXN103534,8918.15,761,Bengaluru,Online,0
TXN103535,5401.56,793,Nashik,Mobile Payment,0
TXN103536,2162.34,743,Mumbai,Online,0
TXN103537,486.68,1069,Nashik,Online,0
TXN103538,1044.16,557,Pune,Online,0
TXN103539,934.15,525,Hyderabad,Mobile Payment,0
TXN103540,1526.68,596,Mumbai,Bank Transfer,0
TXN103541,4679.76,839,Aurangabad,Online,0
TXN103542,2642.33,2,Pune,POS,0
TXN103543,373.39,1051,Pune,ATM,0
TXN103544,4343.76,1404,Pune,Bank Transfer,0
TXN103545,1499.87,156,Bengaluru,Bank Transfer,0
TXN103546,2179.97,854,Mumbai,Mobile Payment,0
TXN103547,14242.33,510,Delhi,Bank Transfer,1
TXN103548,360.83,1356,Nagpur,Mobile Payment,0
TXN103549,1058.04,686,Aurangabad,Mobile Payment,0
TXN103550,644.55,1137,Aurangabad,POS,0
TXN103551,228.64,1412,Nashik,Online,0
TXN103552,1551.09,1273,Mumbai,Bank Transfer,0
TXN103553,13515.01,570,Delhi,Online,0
TXN103554,174.15,714,Pune,Online,0
TXN103555,1061.8,1338,Nagpur,Online,0
TXN103556,2080.87,238,Mumbai,Mobile Payment,0
TXN103557,1240.26,1257,Mumbai,Online,0
TXN103558,979.33,302,Bengaluru,Bank Transfer,0
TXN103559,299.1,606,Delhi,Mobile Payment,0
TXN103560,1384.07,990,Nagpur,Bank Transfer,0
TXN103561,514.52,333,Pune,Mobile Payment,0
TXN103562,122.74,112,Mumbai,ATM,0
TXN103563,3621.31,361,Aurangabad,ATM,0
